customer_id,campaign_id,acquisition_date,first_purchase_amount,lifetime_value,source,device,age_group,gender
37715,393,2024-03-29,1906896.96,3113006.61,Facebook,desktop,35-44,Male
37716,149,2024-04-25,769292.01,3469150.5,Instagram,desktop,45-54,Male
37717,343,2024-09-04,595311.11,1034045.16,Referral,mobile,25-34,Male
37718,17,2025-07-29,1773370.84,2592655.57,Instagram,desktop,55+,M
37719,324,2025-06-29,1286451.62,2994437.55,Instagram,mobile,55+,Male
37720,340,2024-11-10,499461.78,575926.98,Direct,Desktop,35-44,Male
37721,192,2024-07-18,1302737.09,5840593.77,Organic,Mobile,45-54,
37722,465,2025-08-09,783650.18,908079.91,Email,Tablet,25-34,
37723,153,2025-11-09,1677644.26,3956498.88,Direct,mobile,45-54,Female
37724,279,2025-02-23,1694856.01,2236452.5,Referral,mobile,18-24,F
37725,362,2025-01-09,161996.39,543677.6,Facebook,desktop,35-44,m
37726,136,2024-12-18,473608.11,2206503.14,Direct,desktop,35-44,f
37727,359,2024-08-13,638437.52,2686407.84,Referral,Tablet,55+,Female
37728,105,2024-07-28,189781.52,756619.94,Organic,Mobile,18-24,M
37729,279,2024-12-22,1461932.57,2394659.65,Referral,Desktop,35-44,
37730,287,2024-01-24,528097.25,2185884.84,Organic,mobile,55+,f
37731,290,2025-02-18,1222032.47,1850291.72,Facebook,desktop,45-54,m
37732,455,2025-02-27,1507023.32,6402461.71,Facebook,Desktop,18-24,
37733,287,2025-09-09,799669.35,2470597.56,Referral,mobile,55+,Male
37734,125,2023-12-17,1434489.27,6843197.17,Google,Tablet,35-44,Female
37735,439,2024-04-21,970944.7,4695477.83,Email,Mobile,25-34,Male
37736,12,2025-01-22,540913.75,854754.75,Facebook,Mobile,45-54,F
37737,346,2025-06-21,226270.3,353180.87,Email,Mobile,55+,m
37738,68,2024-11-01,1788173.61,5944076.47,Organic,Tablet,55+,
37739,197,2024-04-24,389722.83,1674419.24,Google,Desktop,55+,Female
37740,467,2024-02-10,1706094.11,8504188.29,Google,mobile,18-24,F
37741,40,2024-08-28,1278020.2,3176736.19,Referral,Desktop,18-24,F
37742,357,2024-08-15,1440888.41,6410875.0,Facebook,Desktop,35-44,M
37743,363,2024-01-21,1424656.1,6982843.01,Google,Mobile,18-24,f
37744,217,2025-07-14,199238.84,938819.62,Direct,Tablet,25-34,Male
37745,441,2025-02-09,1520664.76,3248287.16,Direct,Mobile,35-44,F
37746,109,2025-05-03,1217685.06,5266188.71,Instagram,Mobile,25-34,m
37747,351,2025-07-13,1317610.28,805500.97,Organic,Tablet,25-34,f
37748,103,2025-06-13,993957.23,2064977.63,Instagram,Desktop,18-24,Female
37749,317,2025-05-04,986218.21,2116458.01,Email,desktop,25-34,F
37750,100,2024-06-14,1958497.82,3127609.79,Referral,Desktop,55+,m
37751,445,2025-06-25,1794288.98,2860855.73,Email,Desktop,45-54,Male
37752,275,2025-07-25,1339298.55,4488810.75,Google,desktop,45-54,m
37753,267,2025-05-22,604258.57,362332.99,Google,desktop,18-24,Male
37754,422,2024-12-25,1396627.43,4195504.83,Referral,Tablet,25-34,f
37755,239,2024-08-17,1550137.36,3316583.74,Direct,Desktop,45-54,M
37756,181,2025-09-09,261738.76,1011935.02,Organic,Desktop,18-24,f
37757,308,2025-08-03,570125.09,2552451.35,Direct,Desktop,45-54,Female
37758,69,2024-05-18,1145456.16,3355876.49,Google,desktop,25-34,
37759,18,2023-12-06,66383.6,125156.65,Google,mobile,35-44,f
37760,292,2025-06-24,1957929.75,2678709.29,Direct,mobile,25-34,Female
37761,151,2024-06-13,98651.76,427214.37,Direct,desktop,45-54,Male
37762,331,2025-05-10,473841.8,1853026.41,Referral,desktop,55+,f
37763,417,2025-07-01,1534513.84,4499620.43,Google,mobile,55+,M
37764,487,2024-03-11,802875.23,3780725.83,Referral,Desktop,55+,
37765,98,2025-04-27,1998292.52,6194971.22,Instagram,Tablet,18-24,f
37766,155,2025-03-01,1437784.41,3526242.59,Direct,Tablet,35-44,m
37767,147,2024-08-02,747822.27,3570034.14,Email,Desktop,35-44,
37768,46,2025-08-15,419192.98,521509.6,Direct,desktop,18-24,M
37769,303,2023-12-11,1908842.35,8736697.12,Instagram,Tablet,25-34,Female
37770,61,2023-11-17,1843366.72,6339285.37,Email,desktop,35-44,M
37771,275,2025-10-09,810702.36,3461982.03,Email,desktop,55+,Female
37772,231,2025-10-14,389885.33,1311800.74,Organic,Desktop,35-44,
37773,12,2024-10-28,1423662.96,3588182.81,Referral,Desktop,35-44,F
37774,138,2024-10-18,1982044.07,5638101.31,Instagram,Tablet,35-44,f
37775,313,2024-08-22,1819862.3,6702716.51,Facebook,Desktop,18-24,Male
37776,73,2025-02-27,1312916.88,3927935.48,Organic,Desktop,25-34,m
37777,132,2024-03-16,1839560.04,5671106.49,Email,Desktop,35-44,M
37778,351,2024-12-01,850589.86,2919195.4,Referral,mobile,35-44,M
37779,405,2025-01-06,1995724.37,8927712.04,Facebook,mobile,18-24,Male
37780,434,2025-02-12,1445150.65,4270850.89,Organic,Desktop,35-44,F
37781,249,2024-01-18,1175167.52,5252184.41,Organic,Mobile,18-24,
37782,299,2024-03-06,1030214.66,2495459.26,Direct,mobile,18-24,Female
37783,170,2025-08-21,1490009.09,5230690.48,Google,mobile,55+,
37784,167,2024-11-28,927918.13,4567242.95,Organic,Desktop,55+,F
37785,93,2025-08-07,854004.09,707883.59,Email,Mobile,35-44,
37786,419,2024-05-19,62408.62,160155.64,Referral,mobile,55+,Female
37787,276,2024-05-12,1476554.75,6206056.76,Instagram,Desktop,45-54,Male
37788,433,2023-12-04,1230290.85,1807987.9,Organic,Desktop,55+,Male
37789,320,2024-03-28,1989887.88,4218469.97,Direct,Tablet,55+,
37790,426,2024-07-20,350450.44,1054182.47,Direct,mobile,35-44,
37791,334,2025-04-07,869143.87,1106115.62,Organic,Tablet,55+,Female
37792,388,2025-07-27,967711.79,1716805.83,Referral,mobile,35-44,Male
37793,136,2024-10-19,1552385.89,1772133.33,Direct,Tablet,45-54,F
37794,104,2024-01-26,324896.0,643435.0,Direct,desktop,55+,Female
37795,266,2024-09-29,796073.24,849622.94,Organic,mobile,35-44,M
37796,314,2024-08-24,983782.26,1752748.66,Organic,desktop,45-54,F
37797,325,2024-08-14,725698.27,527883.83,Instagram,Mobile,35-44,f
37798,216,2024-10-30,1053192.42,2837025.38,Google,desktop,35-44,M
37799,256,2025-04-08,68605.41,193478.87,Email,Mobile,55+,Male
37800,324,2024-01-19,1338577.41,4614382.42,Referral,desktop,25-34,M
37801,399,2025-01-27,1675606.9,3351814.06,Instagram,desktop,55+,f
37802,298,2024-07-27,867943.01,3301715.59,Direct,mobile,18-24,f
37803,442,2024-02-27,1650208.59,5258977.82,Instagram,Mobile,25-34,Male
37804,465,2024-06-02,727365.93,1397505.99,Direct,Mobile,35-44,m
37805,344,2024-04-21,1159494.61,1466543.72,Email,Tablet,25-34,M
37806,457,2024-10-14,79654.99,96870.92,Referral,mobile,18-24,M
37807,434,2024-09-11,1760021.32,6503562.02,Instagram,mobile,55+,m
37808,324,2025-04-22,998712.62,2814592.82,Direct,Desktop,55+,m
37809,1,2025-05-23,573286.64,579266.22,Referral,desktop,35-44,M
37810,471,2025-02-13,986165.7,4447591.16,Email,mobile,25-34,m
37811,366,2024-08-04,564223.71,1333152.07,Facebook,Tablet,35-44,Female
37812,338,2025-03-09,1898490.52,8340589.13,Direct,Desktop,45-54,
37813,192,2023-12-21,705256.91,2885126.06,Email,Mobile,25-34,M
37814,108,2025-03-08,980920.86,2611257.7,Instagram,Mobile,18-24,Female
37815,14,2023-12-01,1790945.6,2827529.34,Facebook,desktop,18-24,M
37816,3,2024-06-04,728926.61,738896.68,Referral,Desktop,55+,F
37817,285,2025-09-13,751537.13,1192175.09,Referral,desktop,55+,M
37818,499,2025-03-12,981271.21,1394461.12,Instagram,Mobile,25-34,m
37819,18,2025-04-05,1244258.37,4163848.25,Referral,Mobile,35-44,m
37820,361,2025-02-11,1994028.67,4709619.6,Referral,desktop,45-54,m
37821,498,2023-12-19,1740262.49,5485898.06,Organic,desktop,18-24,Male
37822,482,2024-10-16,1621135.59,5109660.98,Instagram,Desktop,18-24,Female
37823,475,2024-08-04,830689.57,1380182.45,Email,mobile,35-44,M
37824,146,2025-10-12,715535.97,2715778.26,Instagram,desktop,25-34,
37825,29,2024-11-11,1628550.59,6650929.18,Email,desktop,45-54,f
37826,97,2024-02-24,1067463.55,5289849.91,Organic,Desktop,55+,
37827,119,2024-08-02,198140.52,566365.53,Google,Desktop,25-34,m
37828,411,2023-11-25,1625252.19,7473874.64,Google,desktop,45-54,Male
37829,153,2024-11-02,604540.8,2508435.25,Instagram,Mobile,25-34,F
37830,462,2024-03-22,1137169.84,4669011.45,Organic,mobile,45-54,F
37831,140,2024-05-26,653427.54,1210278.49,Direct,Tablet,45-54,F
37832,83,2024-07-07,1999075.97,9362802.66,Facebook,Tablet,45-54,m
37833,32,2024-12-27,1650237.53,6029080.49,Organic,mobile,35-44,Female
37834,191,2025-06-28,347510.79,692395.54,Facebook,desktop,55+,m
37835,361,2025-07-19,1017433.98,1848272.33,Facebook,desktop,35-44,
37836,171,2025-07-19,817020.66,1286080.98,Direct,mobile,35-44,M
37837,259,2025-05-28,1669698.34,7895291.38,Google,Desktop,55+,f
37838,384,2024-07-25,1528641.27,5415100.64,Facebook,desktop,45-54,Female
37839,144,2024-03-15,1969867.54,9184667.95,Direct,Tablet,18-24,M
37840,398,2024-03-12,628109.44,1233475.53,Instagram,Tablet,18-24,f
37841,414,2024-07-13,1640427.02,2721131.15,Organic,Tablet,25-34,f
37842,163,2024-11-11,1520230.9,4100711.09,Direct,desktop,18-24,M
37843,495,2024-03-22,912499.49,2505693.93,Referral,Mobile,25-34,Female
37844,464,2024-03-27,1340257.84,2524558.37,Email,desktop,55+,Female
37845,249,2025-11-03,514650.71,1585961.12,Direct,mobile,45-54,m
37846,376,2024-10-12,1150520.75,2782959.88,Email,Mobile,55+,m
37847,420,2025-07-25,1647697.92,2804014.49,Direct,desktop,45-54,
37848,76,2024-08-20,419418.4,1640829.12,Organic,Tablet,18-24,m
37849,429,2025-03-13,1058596.6,1912499.95,Direct,desktop,55+,m
37850,449,2024-11-29,756275.79,3247296.16,Facebook,Mobile,45-54,
37851,500,2025-05-14,1365467.31,1718709.48,Email,Tablet,18-24,m
37852,59,2025-04-05,1584444.94,4237590.52,Referral,desktop,18-24,m
37853,98,2024-01-31,437612.58,1406733.47,Organic,Mobile,18-24,M
37854,454,2024-05-29,451499.21,1575350.99,Direct,Tablet,25-34,m
37855,5,2024-02-11,418949.47,1888282.37,Direct,desktop,18-24,Male
37856,307,2025-04-19,1675361.64,5022525.48,Direct,mobile,25-34,F
37857,250,2025-10-10,1763444.06,1842374.07,Direct,Desktop,55+,f
37858,194,2024-07-05,264207.02,414689.51,Organic,Mobile,55+,
37859,145,2023-12-21,392892.18,1713688.06,Google,Mobile,35-44,Female
37860,448,2025-08-19,963957.03,4774494.01,Google,mobile,18-24,M
37861,270,2024-10-26,1691920.33,2940022.81,Referral,Mobile,35-44,M
37862,370,2023-11-16,730402.19,1722070.92,Referral,mobile,25-34,Male
37863,222,2025-03-13,1934795.52,3571013.52,Organic,desktop,18-24,F
37864,485,2025-05-27,745590.05,2593117.82,Organic,desktop,55+,m
37865,252,2023-11-13,1511887.18,5396557.09,Direct,mobile,18-24,m
37866,241,2025-03-30,1125230.11,4556258.4,Facebook,Tablet,25-34,
37867,139,2025-08-11,485672.99,758546.6,Google,Mobile,18-24,Male
37868,348,2024-03-05,1696291.75,2642274.38,Google,Desktop,45-54,m
37869,299,2024-06-24,1637565.63,6748712.13,Instagram,Mobile,55+,Male
37870,39,2024-03-02,212017.14,1058668.21,Email,Mobile,25-34,M
37871,483,2025-02-18,1342481.11,2409006.23,Facebook,Desktop,35-44,Male
37872,135,2025-03-30,789162.49,1173843.71,Email,Mobile,35-44,
37873,14,2025-09-30,465467.59,1912256.67,Referral,Tablet,25-34,M
37874,36,2023-12-19,1070267.83,2789305.21,Instagram,Desktop,18-24,m
37875,447,2025-01-09,240568.3,323042.98,Direct,mobile,45-54,m
37876,341,2025-02-11,1515588.99,2894298.18,Email,desktop,25-34,M
37877,279,2025-04-10,1651777.16,4720934.06,Organic,Desktop,25-34,
37878,200,2024-12-01,518265.16,2387858.02,Google,desktop,18-24,m
37879,70,2025-03-24,637070.77,2903827.18,Facebook,desktop,18-24,m
37880,243,2025-04-01,271313.49,982548.29,Google,Desktop,35-44,m
37881,253,2024-01-26,1367956.62,3860635.15,Email,desktop,35-44,Female
37882,116,2025-01-14,1733071.37,7162649.36,Referral,mobile,18-24,Male
37883,394,2024-09-22,1008943.7,2358343.47,Instagram,Tablet,55+,F
37884,14,2023-11-24,1309466.29,3652379.83,Instagram,Desktop,18-24,f
37885,276,2025-04-30,866331.33,3998335.05,Email,desktop,55+,
37886,337,2025-04-06,781422.3,1890993.68,Organic,desktop,35-44,m
37887,169,2024-02-08,1043474.06,5196976.39,Referral,Desktop,35-44,Female
37888,104,2024-11-02,1405908.87,2225620.95,Instagram,Desktop,35-44,f
37889,9,2025-10-14,782360.7,1746347.3,Instagram,mobile,18-24,Female
37890,146,2024-03-22,1338785.31,4534090.78,Email,Mobile,55+,m
37891,333,2024-07-13,349134.92,350714.27,Facebook,Tablet,35-44,m
37892,388,2024-10-27,902988.91,1269103.23,Organic,Tablet,25-34,f
37893,497,2024-03-04,110671.88,351019.71,Referral,mobile,25-34,Male
37894,138,2024-04-13,980227.98,1615756.56,Facebook,desktop,35-44,M
37895,112,2024-10-21,202744.66,276244.0,Facebook,Tablet,18-24,f
37896,101,2024-07-29,1315081.94,6463805.84,Instagram,mobile,35-44,m
37897,135,2024-07-06,956722.54,3643190.82,Referral,Tablet,25-34,Female
37898,390,2025-10-14,1493032.58,1776424.18,Email,desktop,45-54,M
37899,37,2025-01-13,708721.88,2135967.87,Instagram,Mobile,45-54,Male
37900,309,2024-08-06,107788.93,466930.1,Instagram,desktop,25-34,F
37901,452,2024-12-18,302235.68,961124.48,Organic,Mobile,18-24,m
37902,352,2024-10-17,1942687.19,9568800.82,Instagram,Desktop,45-54,
37903,493,2024-08-07,366283.06,1169400.58,Facebook,Mobile,45-54,Male
37904,397,2025-01-21,337676.48,533446.21,Google,Mobile,35-44,F
37905,123,2024-06-30,557305.86,1881395.69,Direct,mobile,45-54,m
37906,249,2025-03-25,1620388.5,3755899.48,Direct,Mobile,18-24,F
37907,485,2025-05-12,998140.86,4177664.05,Direct,Tablet,55+,F
37908,342,2025-02-24,1862540.06,8089066.64,Referral,Tablet,35-44,f
37909,404,2025-11-09,902772.21,496766.8,Referral,Tablet,45-54,
37910,115,2025-05-10,66237.8,238744.47,Facebook,Mobile,35-44,
37911,138,2024-05-17,1538751.55,5462176.68,Instagram,Mobile,25-34,M
37912,39,2024-04-30,1771041.83,7233247.98,Direct,desktop,25-34,Female
37913,84,2024-04-21,1304102.06,5161738.9,Google,desktop,18-24,m
37914,427,2024-06-29,1057694.92,4553676.79,Direct,Mobile,18-24,Female
37915,383,2024-06-06,920111.24,2307989.41,Instagram,mobile,55+,m
37916,490,2025-10-08,805509.38,2928525.66,Google,mobile,18-24,Male
37917,416,2024-12-24,1147947.71,1361908.84,Direct,desktop,25-34,F
37918,301,2025-10-05,1780583.54,7011464.33,Direct,Mobile,45-54,Female
37919,196,2023-12-25,608994.61,2443584.72,Direct,Desktop,45-54,Male
37920,233,2025-06-02,423578.36,2103896.57,Facebook,desktop,55+,Male
37921,182,2024-01-28,169731.88,653512.51,Instagram,Mobile,35-44,Male
37922,122,2025-04-28,1158848.99,4054636.41,Google,Mobile,25-34,F
37923,134,2025-03-31,852881.61,2530560.37,Facebook,Mobile,25-34,Female
37924,236,2024-04-07,152015.26,260439.92,Email,Mobile,35-44,m
37925,12,2024-03-11,335648.54,1609493.75,Google,Tablet,55+,f
37926,225,2025-10-11,396354.61,1761025.26,Organic,desktop,18-24,m
37927,327,2024-10-03,977296.05,4631039.76,Facebook,Tablet,25-34,Female
37928,362,2024-04-12,876483.27,1709587.62,Google,desktop,25-34,Female
37929,356,2025-08-14,868334.21,1820921.39,Email,Tablet,45-54,
37930,140,2025-09-03,274568.04,774138.9,Google,Mobile,25-34,m
37931,112,2025-05-22,1518032.51,5508496.05,Google,mobile,25-34,M
37932,145,2025-09-17,185620.39,716495.44,Email,Tablet,45-54,M
37933,466,2024-09-23,1084709.77,930404.29,Facebook,Desktop,55+,F
37934,272,2025-03-21,473276.84,1223174.93,Direct,Desktop,25-34,f
37935,383,2024-03-16,1110744.9,1794740.85,Google,Desktop,25-34,M
37936,456,2025-06-19,1469920.13,3342900.39,Direct,mobile,55+,m
37937,396,2024-02-26,1819379.0,7974446.26,Google,Tablet,25-34,m
37938,440,2025-05-25,429331.31,609817.24,Facebook,mobile,55+,
37939,105,2024-03-25,1458700.65,5645362.77,Google,mobile,18-24,
37940,60,2024-09-14,1016713.13,3616468.06,Referral,mobile,18-24,
37941,161,2024-01-14,147315.53,335409.92,Direct,Tablet,55+,f
37942,78,2024-11-13,1094902.66,2816760.51,Email,mobile,45-54,Male
37943,182,2024-01-17,382613.85,1662886.5,Facebook,Desktop,55+,
37944,474,2024-03-18,830872.11,3514909.69,Instagram,Desktop,45-54,m
37945,219,2024-02-28,711062.68,2760781.07,Instagram,Mobile,18-24,
37946,379,2024-09-21,1058670.31,2751677.38,Facebook,desktop,55+,M
37947,324,2024-12-30,748272.0,1640391.38,Referral,mobile,45-54,f
37948,106,2024-08-18,1140182.73,2827325.14,Google,Desktop,18-24,M
37949,447,2023-12-13,67488.21,206868.77,Organic,Mobile,35-44,F
37950,96,2024-07-10,714848.54,2983385.49,Referral,desktop,55+,F
37951,194,2023-12-23,1450098.28,1973930.5,Direct,Desktop,55+,
37952,348,2024-02-10,1685761.29,4207871.18,Email,Desktop,45-54,
37953,448,2025-04-29,1117126.65,1167509.6,Email,Mobile,55+,m
37954,414,2024-04-20,1242901.98,3196017.5,Google,Desktop,55+,Female
37955,69,2024-04-24,883627.09,2118572.19,Facebook,mobile,35-44,Male
37956,394,2025-07-20,353318.79,1612120.09,Facebook,Tablet,18-24,
37957,321,2024-06-30,1706062.75,3398465.56,Referral,Tablet,55+,Female
37958,134,2024-09-30,1150086.7,2557286.68,Referral,mobile,35-44,F
37959,192,2025-10-05,104255.72,341089.92,Instagram,Desktop,45-54,f
37960,369,2025-10-23,829636.81,4077071.46,Referral,Tablet,25-34,M
37961,401,2024-03-23,1684964.53,8254903.9,Direct,Desktop,45-54,f
37962,321,2025-04-21,161067.5,164284.4,Organic,mobile,35-44,F
37963,142,2024-12-19,829678.8,2868510.82,Email,desktop,25-34,Female
37964,41,2025-05-18,1318563.8,5315994.35,Direct,Tablet,55+,f
37965,333,2025-08-06,1345216.79,5645999.82,Referral,mobile,55+,
37966,4,2024-09-10,1262831.05,3311237.15,Google,Desktop,25-34,f
37967,76,2025-10-25,1178045.6,2009614.37,Google,Tablet,18-24,M
37968,8,2024-12-22,1587358.58,1739174.15,Google,Tablet,25-34,f
37969,436,2025-05-07,1403034.74,2364448.21,Referral,desktop,45-54,
37970,289,2024-12-11,195026.11,232586.44,Referral,Mobile,18-24,
37971,393,2025-11-02,1872070.48,6095422.71,Google,mobile,55+,m
37972,234,2025-04-07,516467.27,1255243.87,Google,desktop,25-34,f
37973,363,2024-04-15,1420975.33,3716550.42,Facebook,Desktop,35-44,Female
37974,117,2024-03-05,1859280.98,3707729.56,Facebook,Tablet,45-54,F
37975,131,2024-11-11,292370.88,315523.38,Organic,Mobile,45-54,f
37976,227,2025-02-12,209070.79,291345.07,Email,desktop,45-54,M
37977,224,2025-03-14,674286.64,1346513.81,Direct,Desktop,25-34,Male
37978,120,2024-04-01,626688.82,2470333.04,Facebook,Mobile,45-54,Female
37979,256,2025-05-09,1671726.65,7544088.9,Organic,Desktop,55+,m
37980,145,2025-02-11,830435.79,3610754.67,Referral,Mobile,18-24,
37981,413,2024-04-15,798385.05,2725554.01,Facebook,Desktop,55+,Female
37982,244,2024-04-10,1182016.6,3856522.48,Instagram,Mobile,35-44,f
37983,181,2025-06-16,1304272.02,5696668.08,Instagram,Desktop,35-44,M
37984,189,2024-10-12,722499.03,2268391.26,Google,Mobile,45-54,m
37985,149,2024-08-20,1140375.74,2914134.97,Instagram,Mobile,55+,Female
37986,489,2025-07-10,1580605.34,4881932.31,Direct,desktop,55+,
37987,476,2025-08-05,1033284.38,4856385.97,Email,Mobile,45-54,f
37988,228,2025-03-10,1950574.48,2031751.57,Referral,Tablet,18-24,
37989,75,2024-06-06,1582768.41,4105717.9,Organic,Tablet,18-24,M
37990,278,2023-12-06,1335376.07,5563988.09,Facebook,desktop,55+,m
37991,90,2024-08-14,1299102.5,4853463.52,Google,mobile,25-34,m
37992,152,2025-11-01,227504.39,429393.8,Email,Mobile,55+,Female
37993,383,2024-05-07,1318122.9,5609179.65,Facebook,mobile,55+,Male
37994,55,2024-09-07,679544.96,797223.41,Email,mobile,45-54,f
37995,336,2024-05-03,1433677.31,4610518.69,Referral,mobile,25-34,M
37996,206,2023-11-13,1766675.22,2111838.5,Referral,mobile,18-24,f
37997,457,2024-06-30,645662.08,2165580.52,Instagram,Tablet,35-44,F
37998,198,2024-05-03,1183080.8,1675406.36,Direct,mobile,18-24,Female
37999,397,2024-01-18,961236.84,2374729.58,Organic,Tablet,18-24,Female
38000,460,2025-06-15,513077.58,1635210.8,Google,Tablet,45-54,M
38001,132,2024-01-24,821124.92,1339009.41,Google,desktop,18-24,F
38002,347,2024-10-27,985397.4,1632382.25,Organic,mobile,55+,f
38003,457,2024-12-01,1668209.57,6258622.34,Referral,mobile,35-44,
38004,138,2024-02-11,1331711.89,3323813.32,Email,Desktop,45-54,
38005,82,2025-09-19,1329793.82,2334347.55,Google,Tablet,35-44,M
38006,311,2024-08-07,1486544.66,1798426.33,Organic,Desktop,55+,Female
38007,217,2025-07-14,980187.99,2234709.8,Email,mobile,18-24,Female
38008,266,2024-07-10,938930.82,2595194.13,Instagram,Desktop,18-24,M
38009,286,2025-09-19,1723045.32,3918514.31,Direct,mobile,25-34,F
38010,79,2024-06-20,1886913.75,5157356.81,Direct,Tablet,45-54,F
38011,253,2024-10-15,498096.19,1505555.95,Email,Mobile,35-44,Male
38012,84,2024-05-07,1866174.57,6091532.45,Direct,desktop,45-54,
38013,34,2024-12-15,1956071.84,8807615.66,Email,mobile,35-44,M
38014,341,2024-04-05,1081399.12,5181653.83,Email,Desktop,35-44,M
38015,299,2024-06-19,914635.84,2438337.79,Organic,Tablet,45-54,M
38016,183,2025-08-14,1545509.88,2164094.19,Google,Mobile,35-44,m
38017,163,2025-04-25,906818.08,1263791.09,Direct,Tablet,18-24,
38018,379,2024-04-02,1959855.26,2857828.02,Instagram,Desktop,55+,Female
38019,3,2024-08-04,403547.57,1352562.45,Google,Desktop,25-34,m
38020,438,2025-02-13,262586.33,855550.29,Facebook,mobile,25-34,Male
38021,362,2025-04-15,724060.96,2808762.4,Google,mobile,25-34,Female
38022,149,2025-10-02,1004192.55,1591616.44,Organic,Desktop,45-54,Male
38023,441,2024-02-23,103890.2,443204.99,Google,Mobile,25-34,Male
38024,199,2023-11-18,1121283.25,1130582.36,Direct,Mobile,55+,f
38025,424,2025-07-14,129318.92,336607.01,Organic,Tablet,55+,m
38026,79,2025-09-27,1516190.08,2233011.57,Instagram,Desktop,18-24,Female
38027,310,2023-12-18,474784.88,1299754.11,Organic,Desktop,18-24,f
38028,272,2024-03-15,686156.63,3362762.78,Direct,Desktop,45-54,Female
38029,492,2025-04-27,1213800.84,6066624.46,Google,Tablet,25-34,Male
38030,399,2024-08-17,1944751.18,8885712.66,Email,desktop,18-24,
